date,state,dem_chance,rep_chance
Oklahoma,3/13/20,0.07,99.93
Oregon,3/13/20,93.47,6.53
Pennsylvania,3/13/20,61.66,38.34
Rhode Island,3/13/20,98.09,1.91
South Carolina,3/13/20,7.93,92.07
South Dakota,3/13/20,0.36,99.64
Tennessee,3/13/20,0.52,99.48
Texas,3/13/20,20.06,79.94
Utah,3/13/20,1.57,98.43
Vermont,3/13/20,99.88,0.12
Virginia,3/13/20,79.51,20.49
Washington,3/13/20,97.28,2.72
West Virginia,3/13/20,0.06,99.94
Wisconsin,3/13/20,50.4,49.6
Wyoming,3/13/20,0.02,99.98
Maine CD-1,3/13/20,97.87,2.13
Maine CD-2,3/13/20,36.86,63.14
Nebraska CD-1,3/13/20,2.05,97.95
Nebraska CD-2,3/13/20,41.34,58.66
Nebraska CD-3,3/13/20,0,100
US,3/13/20,58.42,41.58
Alabama,3/14/20,0.29,99.71
Alaska,3/14/20,10.54,89.46
Arizona,3/14/20,46.81,53.19
Arkansas,3/14/20,0.34,99.66
California,3/14/20,99.88,0.12
Colorado,3/14/20,78.86,21.14
Connecticut,3/14/20,96.55,3.45
Delaware,3/14/20,97.24,2.76
District of Columbia,3/14/20,100,0
Florida,3/14/20,47.27,52.73
Georgia,3/14/20,27.58,72.42
Hawaii,3/14/20,100,0
Idaho,3/14/20,0.1,99.9
Illinois,3/14/20,96.58,3.42
Indiana,3/14/20,5.46,94.54
Iowa,3/14/20,28.08,71.92
Kansas,3/14/20,3.18,96.82
Kentucky,3/14/20,0.25,99.75
Louisiana,3/14/20,1.9,98.1
Maine,3/14/20,79.11,20.89
Maryland,3/14/20,99.76,0.24
Massachusetts,3/14/20,99.62,0.38
Michigan,3/14/20,63.51,36.49
Minnesota,3/14/20,69.85,30.15
Mississippi,3/14/20,2.5,97.5
Missouri,3/14/20,4.94,95.06
Montana,3/14/20,5.54,94.46
Nebraska,3/14/20,0.57,99.43
Nevada,3/14/20,67.7,32.3
New Hampshire,3/14/20,63.97,36.03
New Jersey,3/14/20,95.77,4.23
New Mexico,3/14/20,92.01,7.99
New York,3/14/20,99.38,0.62
North Carolina,3/14/20,48.15,51.85
North Dakota,3/14/20,0.08,99.92
Ohio,3/14/20,31.32,68.68
Oklahoma,3/14/20,0.03,99.97
Oregon,3/14/20,93.33,6.67
Pennsylvania,3/14/20,61.42,38.58
Rhode Island,3/14/20,98.06,1.94
South Carolina,3/14/20,7.87,92.13
South Dakota,3/14/20,0.36,99.64
Tennessee,3/14/20,0.57,99.43
Texas,3/14/20,20.34,79.66
Utah,3/14/20,1.4,98.6
Vermont,3/14/20,99.92,0.08
Virginia,3/14/20,79.58,20.42
Washington,3/14/20,97.01,2.99
West Virginia,3/14/20,0.04,99.96
Wisconsin,3/14/20,50.46,49.54
Wyoming,3/14/20,0,100
Maine CD-1,3/14/20,98,2
Maine CD-2,3/14/20,36.91,63.09
Nebraska CD-1,3/14/20,1.96,98.04
Nebraska CD-2,3/14/20,40.89,59.11
Nebraska CD-3,3/14/20,0,100
US,3/14/20,58.45,41.55
Alabama,3/15/20,0.27,99.73
Alaska,3/15/20,10.52,89.48
Arizona,3/15/20,46.08,53.92
Arkansas,3/15/20,0.4,99.6
California,3/15/20,99.84,0.16
Colorado,3/15/20,78.82,21.18
Connecticut,3/15/20,96.38,3.62
Delaware,3/15/20,97.24,2.76
District of Columbia,3/15/20,100,0
Florida,3/15/20,47.34,52.66
Georgia,3/15/20,27.89,72.11
Hawaii,3/15/20,99.98,0.02
Idaho,3/15/20,0.08,99.92
Illinois,3/15/20,96.66,3.34
Indiana,3/15/20,5.2,94.8
Iowa,3/15/20,27.47,72.53
Kansas,3/15/20,3.02,96.98
Kentucky,3/15/20,0.23,99.77
Louisiana,3/15/20,1.87,98.13
Maine,3/15/20,78.72,21.28
Maryland,3/15/20,99.77,0.23
Massachusetts,3/15/20,99.64,0.36
Michigan,3/15/20,63.24,36.76
Minnesota,3/15/20,69.06,30.94
Mississippi,3/15/20,2.31,97.69
Missouri,3/15/20,4.8,95.2
Montana,3/15/20,5.5,94.5
Nebraska,3/15/20,0.52,99.48
Nevada,3/15/20,67.53,32.47
New Hampshire,3/15/20,63.98,36.02
New Jersey,3/15/20,95.77,4.23
New Mexico,3/15/20,91.91,8.09
New York,3/15/20,99.39,0.61
North Carolina,3/15/20,47.78,52.22
North Dakota,3/15/20,0.06,99.94
Ohio,3/15/20,31.03,68.97
Oklahoma,3/15/20,0.04,99.96
Oregon,3/15/20,93.28,6.72
Pennsylvania,3/15/20,61.44,38.56
Rhode Island,3/15/20,97.86,2.14
South Carolina,3/15/20,7.88,92.12
South Dakota,3/15/20,0.34,99.66
Tennessee,3/15/20,0.59,99.41
Texas,3/15/20,19.7,80.3
Utah,3/15/20,1.38,98.62
Vermont,3/15/20,99.9,0.1
Virginia,3/15/20,79.55,20.45
Washington,3/15/20,96.9,3.1
West Virginia,3/15/20,0.04,99.96
Wisconsin,3/15/20,50.15,49.85
Wyoming,3/15/20,0,100
Maine CD-1,3/15/20,97.89,2.11
Maine CD-2,3/15/20,36.47,63.53
Nebraska CD-1,3/15/20,2.04,97.96
Nebraska CD-2,3/15/20,40.57,59.43
Nebraska CD-3,3/15/20,0,100
US,3/15/20,58.05,41.95
Alabama,3/16/20,0.23,99.77
Alaska,3/16/20,10.73,89.27
Arizona,3/16/20,47.43,52.57
Arkansas,3/16/20,0.38,99.62
California,3/16/20,99.81,0.19
Colorado,3/16/20,79.62,20.38
Connecticut,3/16/20,96.7,3.3
Delaware,3/16/20,97.62,2.38
District of Columbia,3/16/20,100,0
Florida,3/16/20,47.68,52.32
Georgia,3/16/20,28.37,71.63
Hawaii,3/16/20,99.99,0.01
Idaho,3/16/20,0.11,99.89
Illinois,3/16/20,96.62,3.38
Indiana,3/16/20,5.62,94.38
Iowa,3/16/20,27.75,72.25
Kansas,3/16/20,3.24,96.76
Kentucky,3/16/20,0.26,99.74
Louisiana,3/16/20,1.77,98.23
Maine,3/16/20,79.38,20.62
Maryland,3/16/20,99.84,0.16
Massachusetts,3/16/20,99.76,0.24
Michigan,3/16/20,65.69,34.31
Minnesota,3/16/20,69.4,30.6
Mississippi,3/16/20,2.42,97.58
Missouri,3/16/20,4.88,95.12
Montana,3/16/20,5.74,94.26
Nebraska,3/16/20,0.65,99.35
Nevada,3/16/20,68.36,31.64
New Hampshire,3/16/20,64.87,35.13
New Jersey,3/16/20,96.1,3.9
New Mexico,3/16/20,92.3,7.7
New York,3/16/20,99.47,0.53
North Carolina,3/16/20,48.61,51.39
North Dakota,3/16/20,0.08,99.92
Ohio,3/16/20,31.64,68.36
Oklahoma,3/16/20,0.04,99.96
Oregon,3/16/20,93.43,6.57
Pennsylvania,3/16/20,62.04,37.96
Rhode Island,3/16/20,98.1,1.9
South Carolina,3/16/20,8.14,91.86
South Dakota,3/16/20,0.34,99.66
Tennessee,3/16/20,0.65,99.35
Texas,3/16/20,20.51,79.49
Utah,3/16/20,1.61,98.39
Vermont,3/16/20,99.9,0.1
Virginia,3/16/20,80.12,19.88
Washington,3/16/20,97.12,2.88
West Virginia,3/16/20,0.06,99.94
Wisconsin,3/16/20,50.86,49.14
Wyoming,3/16/20,0,100
Maine CD-1,3/16/20,98.14,1.86
Maine CD-2,3/16/20,37.29,62.71
Nebraska CD-1,3/16/20,2.02,97.98
Nebraska CD-2,3/16/20,41.57,58.43
Nebraska CD-3,3/16/20,0,100
US,3/16/20,59.14,40.86
Alabama,3/17/20,0.25,99.75
Alaska,3/17/20,10.96,89.04
Arizona,3/17/20,47.31,52.69
Arkansas,3/17/20,0.42,99.58
California,3/17/20,99.86,0.14
Colorado,3/17/20,79.71,20.29
Connecticut,3/17/20,96.86,3.14
Delaware,3/17/20,97.47,2.53
District of Columbia,3/17/20,100,0
Florida,3/17/20,48.51,51.49
Georgia,3/17/20,26.87,73.13
Hawaii,3/17/20,100,0
Idaho,3/17/20,0.14,99.86
Illinois,3/17/20,96.86,3.14
Indiana,3/17/20,5.68,94.32
Iowa,3/17/20,28.38,71.62
Kansas,3/17/20,3.34,96.66
Kentucky,3/17/20,0.31,99.69
Louisiana,3/17/20,2.05,97.95
Maine,3/17/20,80.03,19.97
Maryland,3/17/20,99.79,0.21
Massachusetts,3/17/20,99.7,0.3
Michigan,3/17/20,65.75,34.25
Minnesota,3/17/20,70.02,29.98
Mississippi,3/17/20,2.45,97.55
Missouri,3/17/20,5.2,94.8
Montana,3/17/20,5.76,94.24
Nebraska,3/17/20,0.74,99.26
Nevada,3/17/20,68.54,31.46
New Hampshire,3/17/20,65.52,34.48
New Jersey,3/17/20,96.13,3.87
New Mexico,3/17/20,92.53,7.47
New York,3/17/20,99.44,0.56
North Carolina,3/17/20,48.96,51.04
North Dakota,3/17/20,0.1,99.9
Ohio,3/17/20,31.53,68.47
Oklahoma,3/17/20,0.03,99.97
Oregon,3/17/20,93.72,6.28
Pennsylvania,3/17/20,62.18,37.82
Rhode Island,3/17/20,98.07,1.93
South Carolina,3/17/20,8.12,91.88
South Dakota,3/17/20,0.38,99.62
Tennessee,3/17/20,0.63,99.37
Texas,3/17/20,20.88,79.12
Utah,3/17/20,1.38,98.62
Vermont,3/17/20,99.94,0.06
Virginia,3/17/20,80.37,19.63
Washington,3/17/20,97.1,2.9
West Virginia,3/17/20,0.04,99.96
Wisconsin,3/17/20,50.94,49.06
Wyoming,3/17/20,0.01,99.99
Maine CD-1,3/17/20,98.12,1.88
Maine CD-2,3/17/20,37.31,62.69
Nebraska CD-1,3/17/20,1.91,98.09
Nebraska CD-2,3/17/20,41.78,58.22
Nebraska CD-3,3/17/20,0,100
US,3/17/20,59.46,40.54
Alabama,3/18/20,0.27,99.73
Alaska,3/18/20,11.15,88.85
Arizona,3/18/20,47.22,52.78
Arkansas,3/18/20,0.4,99.6
California,3/18/20,99.84,0.16
Colorado,3/18/20,79.74,20.26
Connecticut,3/18/20,96.76,3.24
Delaware,3/18/20,97.43,2.57
District of Columbia,3/18/20,100,0
Florida,3/18/20,48.15,51.85
Georgia,3/18/20,27.2,72.8
Hawaii,3/18/20,99.98,0.02
Idaho,3/18/20,0.12,99.88
Illinois,3/18/20,96.61,3.39
Indiana,3/18/20,5.62,94.38
Iowa,3/18/20,28.47,71.53
Kansas,3/18/20,3.38,96.62
Kentucky,3/18/20,0.26,99.74
Louisiana,3/18/20,1.78,98.22
Maine,3/18/20,79.85,20.15
Maryland,3/18/20,99.76,0.24
Massachusetts,3/18/20,99.74,0.26
Michigan,3/18/20,65.44,34.56
Minnesota,3/18/20,70.28,29.72
Mississippi,3/18/20,2.47,97.53
Missouri,3/18/20,5.23,94.77
Montana,3/18/20,5.85,94.15
Nebraska,3/18/20,0.68,99.32
Nevada,3/18/20,68.74,31.26
New Hampshire,3/18/20,64.88,35.12
New Jersey,3/18/20,96.06,3.94
New Mexico,3/18/20,92.66,7.34
New York,3/18/20,99.39,0.61
North Carolina,3/18/20,49.35,50.65
North Dakota,3/18/20,0.08,99.92
Ohio,3/18/20,31.82,68.18
Oklahoma,3/18/20,0.07,99.93
Oregon,3/18/20,93.8,6.2
Pennsylvania,3/18/20,62.28,37.72
Rhode Island,3/18/20,98.14,1.86
South Carolina,3/18/20,8.14,91.86
South Dakota,3/18/20,0.34,99.66
Tennessee,3/18/20,0.56,99.44
Texas,3/18/20,20.76,79.24
Utah,3/18/20,1.45,98.55
Vermont,3/18/20,99.92,0.08
Virginia,3/18/20,80.42,19.58
Washington,3/18/20,97.17,2.83
West Virginia,3/18/20,0.03,99.97
Wisconsin,3/18/20,51.61,48.39
Wyoming,3/18/20,0.01,99.99
Maine CD-1,3/18/20,98.06,1.94
Maine CD-2,3/18/20,37.6,62.4
Nebraska CD-1,3/18/20,2.06,97.94
Nebraska CD-2,3/18/20,41.35,58.65
Nebraska CD-3,3/18/20,0,100
US,3/18/20,59.43,40.57
Alabama,3/19/20,0.25,99.75
Alaska,3/19/20,11.08,88.92
Arizona,3/19/20,48.21,51.79
Arkansas,3/19/20,0.45,99.55
California,3/19/20,99.84,0.16
Colorado,3/19/20,79.95,20.05
Connecticut,3/19/20,96.62,3.38
Delaware,3/19/20,97.68,2.32
District of Columbia,3/19/20,100,0
Florida,3/19/20,49.07,50.93
Georgia,3/19/20,27.43,72.57
Hawaii,3/19/20,100,0
Idaho,3/19/20,0.12,99.88
Illinois,3/19/20,97.12,2.88
Indiana,3/19/20,5.57,94.43
Iowa,3/19/20,29.24,70.76
Kansas,3/19/20,3.52,96.48
Kentucky,3/19/20,0.29,99.71
Louisiana,3/19/20,1.98,98.02
Maine,3/19/20,80.09,19.91
Maryland,3/19/20,99.87,0.13
Massachusetts,3/19/20,99.69,0.31
Michigan,3/19/20,66.58,33.42
Minnesota,3/19/20,70.46,29.54
Mississippi,3/19/20,2.55,97.45
Missouri,3/19/20,5.21,94.79
Montana,3/19/20,5.91,94.09
Nebraska,3/19/20,0.62,99.38
Nevada,3/19/20,69.11,30.89
New Hampshire,3/19/20,65.72,34.28
New Jersey,3/19/20,96.45,3.55
New Mexico,3/19/20,92.56,7.44
New York,3/19/20,99.48,0.52
North Carolina,3/19/20,49.23,50.77
North Dakota,3/19/20,0.06,99.94
Ohio,3/19/20,32.08,67.92
Oklahoma,3/19/20,0.04,99.96
Oregon,3/19/20,94.04,5.96
Pennsylvania,3/19/20,62.86,37.14
Rhode Island,3/19/20,98.33,1.67
South Carolina,3/19/20,8.16,91.84
South Dakota,3/19/20,0.4,99.6
Tennessee,3/19/20,0.59,99.41
Texas,3/19/20,21.05,78.95
Utah,3/19/20,1.44,98.56
Vermont,3/19/20,99.92,0.08
Virginia,3/19/20,80.54,19.46
Washington,3/19/20,97.2,2.8
West Virginia,3/19/20,0.04,99.96
Wisconsin,3/19/20,51.25,48.75
Wyoming,3/19/20,0.01,99.99
Maine CD-1,3/19/20,98.29,1.71
Maine CD-2,3/19/20,38.1,61.9
Nebraska CD-1,3/19/20,2.14,97.86
Nebraska CD-2,3/19/20,42.72,57.28
Nebraska CD-3,3/19/20,0,100
US,3/19/20,60.04,39.96
Alabama,3/20/20,0.26,99.74
Alaska,3/20/20,11,89
Arizona,3/20/20,47.58,52.42
Arkansas,3/20/20,0.35,99.65
California,3/20/20,99.84,0.16
Colorado,3/20/20,79.52,20.48
Connecticut,3/20/20,96.81,3.19
Delaware,3/20/20,97.6,2.4
District of Columbia,3/20/20,100,0
Florida,3/20/20,48.76,51.24
Georgia,3/20/20,27.31,72.69
Hawaii,3/20/20,99.98,0.02
Idaho,3/20/20,0.16,99.84
Illinois,3/20/20,96.93,3.07
Indiana,3/20/20,5.61,94.39
Iowa,3/20/20,29.3,70.7
Kansas,3/20/20,3.34,96.66
Kentucky,3/20/20,0.24,99.76
Louisiana,3/20/20,1.84,98.16
Maine,3/20/20,80.02,19.98
Maryland,3/20/20,99.8,0.2
Massachusetts,3/20/20,99.72,0.28
Michigan,3/20/20,66.02,33.98
Minnesota,3/20/20,70.54,29.46
Mississippi,3/20/20,2.49,97.51
Missouri,3/20/20,4.96,95.04
Montana,3/20/20,5.92,94.08
Nebraska,3/20/20,0.71,99.29
Nevada,3/20/20,68.88,31.12
New Hampshire,3/20/20,65.34,34.66
New Jersey,3/20/20,96.18,3.82
New Mexico,3/20/20,92.94,7.06
New York,3/20/20,99.5,0.5
North Carolina,3/20/20,49.4,50.6
North Dakota,3/20/20,0.07,99.93
Ohio,3/20/20,31.34,68.66
Oklahoma,3/20/20,0.03,99.97
Oregon,3/20/20,94.03,5.97
Pennsylvania,3/20/20,62.35,37.65
Rhode Island,3/20/20,98.21,1.79
South Carolina,3/20/20,8.2,91.8
South Dakota,3/20/20,0.41,99.59
Tennessee,3/20/20,0.62,99.38
Texas,3/20/20,20.8,79.2
Utah,3/20/20,1.36,98.64
Vermont,3/20/20,99.92,0.08
Virginia,3/20/20,80.91,19.09
Washington,3/20/20,97.22,2.78
West Virginia,3/20/20,0.04,99.96
Wisconsin,3/20/20,50.89,49.11
Wyoming,3/20/20,0,100
Maine CD-1,3/20/20,98.08,1.92
Maine CD-2,3/20/20,38.16,61.84
Nebraska CD-1,3/20/20,2.14,97.86
Nebraska CD-2,3/20/20,41.94,58.06
Nebraska CD-3,3/20/20,0,100
US,3/20/20,59.69,40.31
Alabama,3/21/20,0.33,99.67
Alaska,3/21/20,10.68,89.32
Arizona,3/21/20,47.82,52.18
Arkansas,3/21/20,0.37,99.63
California,3/21/20,99.85,0.15
Colorado,3/21/20,79.9,20.1
Connecticut,3/21/20,96.59,3.41
Delaware,3/21/20,97.58,2.42
District of Columbia,3/21/20,100,0
Florida,3/21/20,49.22,50.78
Georgia,3/21/20,27.26,72.74
Hawaii,3/21/20,99.99,0.01
Idaho,3/21/20,0.12,99.88
Illinois,3/21/20,96.93,3.07
Indiana,3/21/20,5.6,94.4
Iowa,3/21/20,28.58,71.42
Kansas,3/21/20,3.29,96.71
Kentucky,3/21/20,0.27,99.73
Louisiana,3/21/20,1.74,98.26
Maine,3/21/20,79.79,20.21
Maryland,3/21/20,99.83,0.17
Massachusetts,3/21/20,99.67,0.33
Michigan,3/21/20,65.73,34.27
Minnesota,3/21/20,70.33,29.67
Mississippi,3/21/20,2.54,97.46
Missouri,3/21/20,5.09,94.91
Montana,3/21/20,5.84,94.16
Nebraska,3/21/20,0.64,99.36
Nevada,3/21/20,69.13,30.87
New Hampshire,3/21/20,65.32,34.68
New Jersey,3/21/20,96.03,3.97
New Mexico,3/21/20,92.44,7.56
New York,3/21/20,99.41,0.59
North Carolina,3/21/20,48.83,51.17
North Dakota,3/21/20,0.13,99.87
Ohio,3/21/20,31.51,68.49
Oklahoma,3/21/20,0.05,99.95
Oregon,3/21/20,93.79,6.21
Pennsylvania,3/21/20,61.93,38.07
Rhode Island,3/21/20,98.14,1.86
South Carolina,3/21/20,8.22,91.78
South Dakota,3/21/20,0.36,99.64
Tennessee,3/21/20,0.57,99.43
Texas,3/21/20,20.72,79.28
Utah,3/21/20,1.28,98.72
Vermont,3/21/20,99.91,0.09
Virginia,3/21/20,80.26,19.74
Washington,3/21/20,97.18,2.82
West Virginia,3/21/20,0.05,99.95
Wisconsin,3/21/20,50.28,49.72
Wyoming,3/21/20,0.01,99.99
Maine CD-1,3/21/20,98.09,1.91
Maine CD-2,3/21/20,37.79,62.21
Nebraska CD-1,3/21/20,2.07,97.93
Nebraska CD-2,3/21/20,41.54,58.46
Nebraska CD-3,3/21/20,0,100
US,3/21/20,59.53,40.47
Alabama,3/22/20,0.24,99.76
Alaska,3/22/20,10.54,89.46
Arizona,3/22/20,46.3,53.7
Arkansas,3/22/20,0.38,99.62
California,3/22/20,99.84,0.16
Colorado,3/22/20,79.41,20.59
Connecticut,3/22/20,96.48,3.52
Delaware,3/22/20,97.41,2.59
District of Columbia,3/22/20,100,0
Florida,3/22/20,47.06,52.94
Georgia,3/22/20,26.08,73.92
Hawaii,3/22/20,100,0
Idaho,3/22/20,0.1,99.9
Illinois,3/22/20,96.68,3.32
Indiana,3/22/20,5.3,94.7
Iowa,3/22/20,27.54,72.46
Kansas,3/22/20,3.04,96.96
Kentucky,3/22/20,0.26,99.74
Louisiana,3/22/20,1.75,98.25
Maine,3/22/20,79.1,20.9
Maryland,3/22/20,99.82,0.18
Massachusetts,3/22/20,99.73,0.27
Michigan,3/22/20,64.58,35.42
Minnesota,3/22/20,69.38,30.62
Mississippi,3/22/20,2.16,97.84
Missouri,3/22/20,4.72,95.28
Montana,3/22/20,5.54,94.46
Nebraska,3/22/20,0.58,99.42
Nevada,3/22/20,68.24,31.76
New Hampshire,3/22/20,64.12,35.88
New Jersey,3/22/20,96.04,3.96
New Mexico,3/22/20,92.07,7.93
New York,3/22/20,99.42,0.58
North Carolina,3/22/20,47.6,52.4
North Dakota,3/22/20,0.07,99.93
Ohio,3/22/20,30.1,69.9
Oklahoma,3/22/20,0.04,99.96
Oregon,3/22/20,93.68,6.32
Pennsylvania,3/22/20,60.38,39.62
Rhode Island,3/22/20,98.17,1.83
South Carolina,3/22/20,7.78,92.22
South Dakota,3/22/20,0.33,99.67
Tennessee,3/22/20,0.5,99.5
Texas,3/22/20,19.61,80.39
Utah,3/22/20,1.34,98.66
Vermont,3/22/20,99.93,0.07
Virginia,3/22/20,79.59,20.41
Washington,3/22/20,97.1,2.9
West Virginia,3/22/20,0.03,99.97
Wisconsin,3/22/20,49.32,50.68
Wyoming,3/22/20,0,100
Maine CD-1,3/22/20,98,2
Maine CD-2,3/22/20,36.22,63.78
Nebraska CD-1,3/22/20,1.81,98.19
Nebraska CD-2,3/22/20,40.63,59.37
Nebraska CD-3,3/22/20,0,100
US,3/22/20,58.06,41.94
Alabama,3/23/20,0.29,99.71
Alaska,3/23/20,10.72,89.28
Arizona,3/23/20,46.75,53.25
Arkansas,3/23/20,0.38,99.62
California,3/23/20,99.85,0.15
Colorado,3/23/20,79.8,20.2
Connecticut,3/23/20,96.52,3.48
Delaware,3/23/20,97.57,2.43
District of Columbia,3/23/20,100,0
Florida,3/23/20,47.83,52.17
Georgia,3/23/20,26.95,73.05
Hawaii,3/23/20,100,0
Idaho,3/23/20,0.08,99.92
Illinois,3/23/20,96.9,3.1
Indiana,3/23/20,5.56,94.44
Iowa,3/23/20,28.79,71.21
Kansas,3/23/20,3.28,96.72
Kentucky,3/23/20,0.26,99.74
Louisiana,3/23/20,1.77,98.23
Maine,3/23/20,79.52,20.48
Maryland,3/23/20,99.83,0.17
Massachusetts,3/23/20,99.67,0.33
Michigan,3/23/20,65.18,34.82
Minnesota,3/23/20,69.78,30.22
Mississippi,3/23/20,2.38,97.62
Missouri,3/23/20,5,95
Montana,3/23/20,5.65,94.35
Nebraska,3/23/20,0.64,99.36
Nevada,3/23/20,68.7,31.3
New Hampshire,3/23/20,64.96,35.04
New Jersey,3/23/20,96.16,3.84
New Mexico,3/23/20,92.38,7.62
New York,3/23/20,99.33,0.67
North Carolina,3/23/20,48.38,51.62
North Dakota,3/23/20,0.08,99.92
Ohio,3/23/20,31.37,68.63
Oklahoma,3/23/20,0.03,99.97
Oregon,3/23/20,93.64,6.36
Pennsylvania,3/23/20,60.94,39.06
Rhode Island,3/23/20,98,2
South Carolina,3/23/20,7.91,92.09
South Dakota,3/23/20,0.34,99.66
Tennessee,3/23/20,0.62,99.38
Texas,3/23/20,20.38,79.62
Utah,3/23/20,1.45,98.55
Vermont,3/23/20,99.9,0.1
Virginia,3/23/20,80.07,19.93
Washington,3/23/20,97.3,2.7
West Virginia,3/23/20,0.04,99.96
Wisconsin,3/23/20,50.32,49.68
Wyoming,3/23/20,0.01,99.99
Maine CD-1,3/23/20,98.07,1.93
Maine CD-2,3/23/20,37.26,62.74
Nebraska CD-1,3/23/20,1.98,98.02
Nebraska CD-2,3/23/20,41.16,58.84
Nebraska CD-3,3/23/20,0,100
US,3/23/20,58.65,41.35
Alabama,3/24/20,0.3,99.7
Alaska,3/24/20,11.09,88.91
Arizona,3/24/20,47.34,52.66
Arkansas,3/24/20,0.38,99.62
California,3/24/20,99.85,0.15
Colorado,3/24/20,80.23,19.77
Connecticut,3/24/20,96.46,3.54
Delaware,3/24/20,97.57,2.43
District of Columbia,3/24/20,100,0
Florida,3/24/20,48.81,51.19
Georgia,3/24/20,27.54,72.46
Hawaii,3/24/20,100,0
Idaho,3/24/20,0.13,99.87
Illinois,3/24/20,96.93,3.07
Indiana,3/24/20,5.85,94.15
Iowa,3/24/20,28.85,71.15
Kansas,3/24/20,3.57,96.43
Kentucky,3/24/20,0.28,99.72
Louisiana,3/24/20,1.84,98.16
Maine,3/24/20,79.86,20.14
Maryland,3/24/20,99.88,0.12
Massachusetts,3/24/20,99.78,0.22
Michigan,3/24/20,65.66,34.34
Minnesota,3/24/20,70.6,29.4
Mississippi,3/24/20,2.5,97.5
Missouri,3/24/20,4.87,95.13
Montana,3/24/20,5.88,94.12
Nebraska,3/24/20,0.67,99.33
Nevada,3/24/20,69.04,30.96
New Hampshire,3/24/20,65.45,34.55
New Jersey,3/24/20,95.98,4.02
New Mexico,3/24/20,92.68,7.32
New York,3/24/20,99.42,0.58
North Carolina,3/24/20,48.98,51.02
North Dakota,3/24/20,0.08,99.92
Ohio,3/24/20,31.2,68.8
Oklahoma,3/24/20,0.04,99.96
Oregon,3/24/20,93.8,6.2
Pennsylvania,3/24/20,61.48,38.52
Rhode Island,3/24/20,98.26,1.74
South Carolina,3/24/20,8.24,91.76
South Dakota,3/24/20,0.4,99.6
Tennessee,3/24/20,0.57,99.43
Texas,3/24/20,20.86,79.14
Utah,3/24/20,1.42,98.58
Vermont,3/24/20,99.94,0.06
Virginia,3/24/20,80.33,19.67
Washington,3/24/20,97.32,2.68
West Virginia,3/24/20,0.04,99.96
Wisconsin,3/24/20,50.76,49.24
Wyoming,3/24/20,0,100
Maine CD-1,3/24/20,98.14,1.86
Maine CD-2,3/24/20,37.96,62.04
Nebraska CD-1,3/24/20,2.15,97.85
Nebraska CD-2,3/24/20,41.71,58.29
Nebraska CD-3,3/24/20,0,100
US,3/24/20,59.24,40.76
Alabama,3/25/20,0.22,99.78
Alaska,3/25/20,10.81,89.19
Arizona,3/25/20,46.33,53.67
Arkansas,3/25/20,0.39,99.61
California,3/25/20,99.88,0.12
Colorado,3/25/20,79.01,20.99
Connecticut,3/25/20,96.58,3.42
Delaware,3/25/20,97.66,2.34
District of Columbia,3/25/20,100,0
Florida,3/25/20,47.84,52.16
Georgia,3/25/20,26.52,73.48
Hawaii,3/25/20,99.99,0.01
Idaho,3/25/20,0.11,99.89
Illinois,3/25/20,96.59,3.41
Indiana,3/25/20,5.45,94.55
Iowa,3/25/20,28.17,71.83
Kansas,3/25/20,3.08,96.92
Kentucky,3/25/20,0.25,99.75
Louisiana,3/25/20,1.86,98.14
Maine,3/25/20,79.64,20.36
Maryland,3/25/20,99.85,0.15
Massachusetts,3/25/20,99.7,0.3
Michigan,3/25/20,64.76,35.24
Minnesota,3/25/20,69.75,30.25
Mississippi,3/25/20,2.34,97.66
Missouri,3/25/20,4.84,95.16
Montana,3/25/20,5.73,94.27
Nebraska,3/25/20,0.6,99.4
Nevada,3/25/20,68.13,31.87
New Hampshire,3/25/20,65.1,34.9
New Jersey,3/25/20,96.12,3.88
New Mexico,3/25/20,92.36,7.64
New York,3/25/20,99.39,0.61
North Carolina,3/25/20,48.16,51.84
North Dakota,3/25/20,0.07,99.93
Ohio,3/25/20,29.67,70.33
Oklahoma,3/25/20,0.05,99.95
Oregon,3/25/20,93.53,6.47
Pennsylvania,3/25/20,59.34,40.66
Rhode Island,3/25/20,98.1,1.9
South Carolina,3/25/20,8.02,91.98
South Dakota,3/25/20,0.42,99.58
Tennessee,3/25/20,0.53,99.47
Texas,3/25/20,20.32,79.68
Utah,3/25/20,1.34,98.66
Vermont,3/25/20,99.94,0.06
Virginia,3/25/20,80.08,19.92
Washington,3/25/20,97.1,2.9
West Virginia,3/25/20,0.03,99.97
Wisconsin,3/25/20,49.6,50.4
Wyoming,3/25/20,0,100
Maine CD-1,3/25/20,98.19,1.81
Maine CD-2,3/25/20,37.23,62.77
Nebraska CD-1,3/25/20,1.94,98.06
Nebraska CD-2,3/25/20,40.79,59.21
Nebraska CD-3,3/25/20,0,100
US,3/25/20,57.95,42.05
Alabama,3/26/20,0.26,99.74
Alaska,3/26/20,11.05,88.95
Arizona,3/26/20,46.94,53.06
Arkansas,3/26/20,0.39,99.61
California,3/26/20,99.88,0.12
Colorado,3/26/20,79.84,20.16
Connecticut,3/26/20,96.5,3.5
Delaware,3/26/20,97.7,2.3
District of Columbia,3/26/20,100,0
Florida,3/26/20,48.47,51.53
Georgia,3/26/20,27.28,72.72
Hawaii,3/26/20,99.99,0.01
Idaho,3/26/20,0.11,99.89
Illinois,3/26/20,96.96,3.04
