date,state,dem_price,rep_price
2020/10/24,NE-03,0.01,0.99
2020/10/25,NE-03,0.01,0.99
2020/10/26,NE-03,0.01,0.99
2020/10/27,NE-03,0.01,0.99
2020/10/28,NE-03,0.05,0.98
2020/10/29,NE-03,0.03,0.99
2020/10/30,NE-03,0.01,0.99
2020/10/31,NE-03,0.02,0.99
2020/08/03,NE,0.08,0.91
2020/08/04,NE,0.09,0.92
2020/08/05,NE,0.09,0.92
2020/08/06,NE,0.09,0.92
2020/08/07,NE,0.07,0.93
2020/08/08,NE,0.07,0.93
2020/08/09,NE,0.07,0.92
2020/08/10,NE,0.08,0.92
2020/08/11,NE,0.08,0.94
2020/08/12,NE,0.08,0.94
2020/08/13,NE,0.07,0.93
2020/08/14,NE,0.06,0.95
2020/08/15,NE,0.06,0.95
2020/08/16,NE,0.06,0.95
2020/08/17,NE,0.06,0.95
2020/08/18,NE,0.06,0.95
2020/08/19,NE,0.06,0.95
2020/08/20,NE,0.06,0.95
2020/08/21,NE,0.05,0.94
2020/08/22,NE,0.06,0.94
2020/08/23,NE,0.07,0.95
2020/08/24,NE,0.05,0.95
2020/08/25,NE,0.05,0.95
2020/08/26,NE,0.06,0.95
2020/08/27,NE,0.06,0.95
2020/08/28,NE,0.05,0.94
2020/08/29,NE,0.05,0.94
2020/08/30,NE,0.05,0.94
2020/08/31,NE,0.05,0.94
2020/09/01,NE,0.06,0.94
2020/09/02,NE,0.06,0.94
2020/09/03,NE,0.06,0.94
2020/09/04,NE,0.06,0.93
2020/09/05,NE,0.07,0.94
2020/09/06,NE,0.07,0.94
2020/09/07,NE,0.07,0.94
2020/09/08,NE,0.07,0.94
2020/09/09,NE,0.07,0.93
2020/09/10,NE,0.06,0.95
2020/09/11,NE,0.07,0.93
2020/09/12,NE,0.06,0.95
2020/09/13,NE,0.06,0.95
2020/09/14,NE,0.06,0.95
2020/09/15,NE,0.07,0.94
2020/09/16,NE,0.07,0.94
2020/09/17,NE,0.07,0.95
2020/09/18,NE,0.06,0.95
2020/09/19,NE,0.06,0.94
2020/09/20,NE,0.07,0.94
2020/09/21,NE,0.07,0.94
2020/09/22,NE,0.07,0.94
2020/09/23,NE,0.05,0.94
2020/09/24,NE,0.06,0.95
2020/09/25,NE,0.07,0.95
2020/09/26,NE,0.06,0.95
2020/09/27,NE,0.07,0.95
2020/09/28,NE,0.06,0.94
2020/09/29,NE,0.06,0.94
2020/09/30,NE,0.06,0.93
2020/10/01,NE,0.06,0.94
2020/10/02,NE,0.08,0.94
2020/10/03,NE,0.07,0.92
2020/10/04,NE,0.07,0.93
2020/10/05,NE,0.07,0.93
2020/10/06,NE,0.07,0.93
2020/10/07,NE,0.07,0.94
2020/10/08,NE,0.07,0.94
2020/10/09,NE,0.06,0.94
2020/10/10,NE,0.05,0.94
2020/10/11,NE,0.05,0.95
2020/10/12,NE,0.06,0.94
2020/10/13,NE,0.06,0.94
2020/10/14,NE,0.07,0.94
2020/10/15,NE,0.07,0.94
2020/10/16,NE,0.07,0.94
2020/10/17,NE,0.06,0.94
2020/10/18,NE,0.06,0.94
2020/10/19,NE,0.06,0.94
2020/10/20,NE,0.05,0.94
2020/10/21,NE,0.05,0.95
2020/10/22,NE,0.06,0.95
2020/10/23,NE,0.05,0.94
2020/10/24,NE,0.05,0.94
2020/10/25,NE,0.06,0.95
2020/10/26,NE,0.06,0.95
2020/10/27,NE,0.04,0.96
2020/10/28,NE,0.05,0.97
2020/10/29,NE,0.05,0.97
2020/10/30,NE,0.03,0.98
2020/10/31,NE,0.05,0.97
2020/08/03,NH,0.76,0.24
2020/08/04,NH,0.76,0.25
2020/08/05,NH,0.77,0.24
2020/08/06,NH,0.76,0.25
2020/08/07,NH,0.75,0.26
2020/08/08,NH,0.76,0.27
2020/08/09,NH,0.75,0.25
2020/08/10,NH,0.74,0.26
2020/08/11,NH,0.76,0.27
2020/08/12,NH,0.75,0.27
2020/08/13,NH,0.74,0.26
2020/08/14,NH,0.74,0.26
2020/08/15,NH,0.75,0.26
2020/08/16,NH,0.74,0.26
2020/08/17,NH,0.75,0.27
2020/08/18,NH,0.74,0.26
2020/08/19,NH,0.76,0.27
2020/08/20,NH,0.76,0.26
2020/08/21,NH,0.76,0.24
2020/08/22,NH,0.75,0.26
2020/08/23,NH,0.75,0.25
2020/08/24,NH,0.76,0.26
2020/08/25,NH,0.75,0.26
2020/08/26,NH,0.73,0.29
2020/08/27,NH,0.72,0.31
2020/08/28,NH,0.71,0.34
2020/08/29,NH,0.68,0.32
2020/08/30,NH,0.68,0.35
2020/08/31,NH,0.7,0.33
2020/09/01,NH,0.67,0.34
2020/09/02,NH,0.7,0.32
2020/09/03,NH,0.69,0.31
2020/09/04,NH,0.7,0.31
2020/09/05,NH,0.7,0.31
2020/09/06,NH,0.72,0.31
2020/09/07,NH,0.71,0.32
2020/09/08,NH,0.69,0.33
2020/09/09,NH,0.72,0.29
2020/09/10,NH,0.72,0.31
2020/09/11,NH,0.71,0.3
2020/09/12,NH,0.69,0.33
2020/09/13,NH,0.7,0.33
2020/09/14,NH,0.7,0.32
2020/09/15,NH,0.69,0.32
2020/09/16,NH,0.7,0.31
2020/09/17,NH,0.71,0.3
2020/09/18,NH,0.71,0.32
2020/09/19,NH,0.7,0.31
2020/09/20,NH,0.71,0.31
2020/09/21,NH,0.71,0.32
2020/09/22,NH,0.71,0.32
2020/09/23,NH,0.72,0.32
2020/09/24,NH,0.7,0.31
2020/09/25,NH,0.7,0.32
2020/09/26,NH,0.7,0.32
2020/09/27,NH,0.72,0.32
2020/09/28,NH,0.72,0.31
2020/09/29,NH,0.73,0.28
2020/09/30,NH,0.77,0.25
2020/10/01,NH,0.82,0.19
2020/10/02,NH,0.77,0.24
2020/10/03,NH,0.78,0.23
2020/10/04,NH,0.77,0.24
2020/10/05,NH,0.79,0.24
2020/10/06,NH,0.79,0.22
2020/10/07,NH,0.8,0.22
2020/10/08,NH,0.81,0.2
2020/10/09,NH,0.8,0.22
2020/10/10,NH,0.77,0.24
2020/10/11,NH,0.8,0.21
2020/10/12,NH,0.8,0.23
2020/10/13,NH,0.8,0.21
2020/10/14,NH,0.78,0.22
2020/10/15,NH,0.78,0.22
2020/10/16,NH,0.79,0.22
2020/10/17,NH,0.78,0.22
2020/10/18,NH,0.79,0.23
2020/10/19,NH,0.77,0.22
2020/10/20,NH,0.77,0.24
2020/10/21,NH,0.81,0.21
2020/10/22,NH,0.78,0.23
2020/10/23,NH,0.77,0.25
2020/10/24,NH,0.77,0.22
2020/10/25,NH,0.77,0.25
2020/10/26,NH,0.76,0.25
2020/10/27,NH,0.77,0.24
2020/10/28,NH,0.78,0.22
2020/10/29,NH,0.78,0.24
2020/10/30,NH,0.8,0.23
2020/10/31,NH,0.8,0.23
2020/08/03,NJ,0.93,0.07
2020/08/04,NJ,0.94,0.07
2020/08/05,NJ,0.94,0.07
2020/08/06,NJ,0.93,0.07
2020/08/07,NJ,0.93,0.07
2020/08/08,NJ,0.93,0.07
2020/08/09,NJ,0.93,0.08
2020/08/10,NJ,0.94,0.08
2020/08/11,NJ,0.94,0.07
2020/08/12,NJ,0.94,0.07
2020/08/13,NJ,0.93,0.08
2020/08/14,NJ,0.93,0.06
2020/08/15,NJ,0.94,0.07
2020/08/16,NJ,0.93,0.08
2020/08/17,NJ,0.92,0.07
2020/08/18,NJ,0.93,0.07
2020/08/19,NJ,0.94,0.06
2020/08/20,NJ,0.94,0.06
2020/08/21,NJ,0.94,0.06
2020/08/22,NJ,0.94,0.06
2020/08/23,NJ,0.93,0.06
2020/08/24,NJ,0.94,0.06
2020/08/25,NJ,0.94,0.07
2020/08/26,NJ,0.94,0.06
2020/08/27,NJ,0.94,0.08
2020/08/28,NJ,0.93,0.08
2020/08/29,NJ,0.92,0.08
2020/08/30,NJ,0.93,0.08
2020/08/31,NJ,0.93,0.08
2020/09/01,NJ,0.93,0.08
2020/09/02,NJ,0.93,0.08
2020/09/03,NJ,0.93,0.08
2020/09/04,NJ,0.93,0.07
2020/09/05,NJ,0.93,0.07
2020/09/06,NJ,0.94,0.07
2020/09/07,NJ,0.94,0.07
2020/09/08,NJ,0.94,0.07
2020/09/09,NJ,0.92,0.08
2020/09/10,NJ,0.93,0.08
2020/09/11,NJ,0.94,0.08
2020/09/12,NJ,0.92,0.08
2020/09/13,NJ,0.94,0.07
2020/09/14,NJ,0.94,0.07
2020/09/15,NJ,0.93,0.07
2020/09/16,NJ,0.94,0.07
2020/09/17,NJ,0.94,0.07
2020/09/18,NJ,0.92,0.07
2020/09/19,NJ,0.93,0.07
2020/09/20,NJ,0.94,0.07
2020/09/21,NJ,0.93,0.06
2020/09/22,NJ,0.93,0.07
2020/09/23,NJ,0.94,0.08
2020/09/24,NJ,0.92,0.07
2020/09/25,NJ,0.92,0.08
2020/09/26,NJ,0.93,0.07
2020/09/27,NJ,0.93,0.08
2020/09/28,NJ,0.94,0.06
2020/09/29,NJ,0.94,0.07
2020/09/30,NJ,0.95,0.08
2020/10/01,NJ,0.95,0.07
2020/10/02,NJ,0.95,0.05
2020/10/03,NJ,0.95,0.06
2020/10/04,NJ,0.95,0.07
2020/10/05,NJ,0.94,0.06
2020/10/06,NJ,0.95,0.06
2020/10/07,NJ,0.95,0.06
2020/10/08,NJ,0.94,0.06
2020/10/09,NJ,0.95,0.06
2020/10/10,NJ,0.95,0.06
2020/10/11,NJ,0.95,0.06
2020/10/12,NJ,0.94,0.07
2020/10/13,NJ,0.95,0.06
2020/10/14,NJ,0.94,0.07
2020/10/15,NJ,0.95,0.06
2020/10/16,NJ,0.93,0.07
2020/10/17,NJ,0.95,0.06
2020/10/18,NJ,0.93,0.06
2020/10/19,NJ,0.93,0.08
2020/10/20,NJ,0.94,0.07
2020/10/21,NJ,0.93,0.06
2020/10/22,NJ,0.93,0.07
2020/10/23,NJ,0.92,0.07
2020/10/24,NJ,0.93,0.06
2020/10/25,NJ,0.94,0.06
2020/10/26,NJ,0.94,0.08
2020/10/27,NJ,0.92,0.08
2020/10/28,NJ,0.94,0.06
2020/10/29,NJ,0.94,0.05
2020/10/30,NJ,0.95,0.07
2020/10/31,NJ,0.94,0.07
2020/08/03,NM,0.89,0.12
2020/08/04,NM,0.88,0.12
2020/08/05,NM,0.88,0.12
2020/08/06,NM,0.88,0.13
2020/08/07,NM,0.87,0.12
2020/08/08,NM,0.88,0.12
2020/08/09,NM,0.87,0.13
2020/08/10,NM,0.88,0.13
2020/08/11,NM,0.87,0.14
2020/08/12,NM,0.87,0.14
2020/08/13,NM,0.87,0.14
2020/08/14,NM,0.86,0.15
2020/08/15,NM,0.86,0.14
2020/08/16,NM,0.86,0.14
2020/08/17,NM,0.87,0.14
2020/08/18,NM,0.86,0.13
2020/08/19,NM,0.88,0.12
2020/08/20,NM,0.89,0.11
2020/08/21,NM,0.89,0.11
2020/08/22,NM,0.88,0.11
2020/08/23,NM,0.89,0.12
2020/08/24,NM,0.9,0.11
2020/08/25,NM,0.9,0.1
2020/08/26,NM,0.89,0.1
2020/08/27,NM,0.9,0.12
2020/08/28,NM,0.88,0.11
2020/08/29,NM,0.88,0.14
2020/08/30,NM,0.89,0.13
2020/08/31,NM,0.87,0.13
2020/09/01,NM,0.87,0.14
2020/09/02,NM,0.89,0.12
2020/09/03,NM,0.89,0.12
2020/09/04,NM,0.89,0.11
2020/09/05,NM,0.9,0.1
2020/09/06,NM,0.9,0.11
2020/09/07,NM,0.9,0.11
2020/09/08,NM,0.88,0.13
2020/09/09,NM,0.89,0.12
2020/09/10,NM,0.89,0.12
2020/09/11,NM,0.89,0.11
2020/09/12,NM,0.88,0.12
2020/09/13,NM,0.89,0.12
2020/09/14,NM,0.88,0.12
2020/09/15,NM,0.89,0.12
2020/09/16,NM,0.89,0.12
2020/09/17,NM,0.88,0.11
2020/09/18,NM,0.89,0.11
2020/09/19,NM,0.89,0.12
2020/09/20,NM,0.87,0.12
2020/09/21,NM,0.88,0.12
2020/09/22,NM,0.89,0.12
2020/09/23,NM,0.89,0.12
2020/09/24,NM,0.89,0.12
2020/09/25,NM,0.9,0.11
2020/09/26,NM,0.89,0.12
2020/09/27,NM,0.9,0.12
2020/09/28,NM,0.89,0.11
2020/09/29,NM,0.89,0.12
2020/09/30,NM,0.89,0.11
2020/10/01,NM,0.91,0.11
2020/10/02,NM,0.91,0.1
2020/10/03,NM,0.9,0.1
2020/10/04,NM,0.9,0.1
2020/10/05,NM,0.9,0.1
2020/10/06,NM,0.9,0.1
2020/10/07,NM,0.91,0.1
2020/10/08,NM,0.92,0.11
2020/10/09,NM,0.9,0.12
2020/10/10,NM,0.89,0.11
2020/10/11,NM,0.89,0.11
2020/10/12,NM,0.9,0.12
2020/10/13,NM,0.89,0.12
2020/10/14,NM,0.87,0.13
2020/10/15,NM,0.88,0.13
2020/10/16,NM,0.88,0.14
2020/10/17,NM,0.88,0.14
2020/10/18,NM,0.87,0.12
2020/10/19,NM,0.89,0.12
2020/10/20,NM,0.89,0.14
2020/10/21,NM,0.87,0.14
2020/10/22,NM,0.87,0.15
2020/10/23,NM,0.87,0.15
2020/10/24,NM,0.87,0.15
2020/10/25,NM,0.86,0.13
2020/10/26,NM,0.88,0.13
2020/10/27,NM,0.88,0.12
2020/10/28,NM,0.89,0.12
2020/10/29,NM,0.91,0.12
2020/10/30,NM,0.92,0.09
2020/10/31,NM,0.9,0.12
2020/08/03,NV,0.81,0.2
2020/08/04,NV,0.81,0.21
2020/08/05,NV,0.81,0.19
2020/08/06,NV,0.82,0.19
2020/08/07,NV,0.82,0.17
2020/08/08,NV,0.84,0.16
2020/08/09,NV,0.83,0.17
2020/08/10,NV,0.83,0.17
2020/08/11,NV,0.84,0.2
2020/08/12,NV,0.82,0.19
2020/08/13,NV,0.83,0.19
2020/08/14,NV,0.83,0.19
2020/08/15,NV,0.81,0.19
2020/08/16,NV,0.81,0.19
2020/08/17,NV,0.82,0.2
2020/08/18,NV,0.8,0.21
2020/08/19,NV,0.82,0.2
2020/08/20,NV,0.84,0.18
2020/08/21,NV,0.83,0.19
2020/08/22,NV,0.83,0.17
2020/08/23,NV,0.82,0.19
2020/08/24,NV,0.81,0.2
2020/08/25,NV,0.82,0.19
2020/08/26,NV,0.81,0.2
2020/08/27,NV,0.8,0.2
2020/08/28,NV,0.78,0.22
2020/08/29,NV,0.78,0.23
2020/08/30,NV,0.78,0.23
2020/08/31,NV,0.78,0.23
2020/09/01,NV,0.75,0.26
2020/09/02,NV,0.78,0.22
2020/09/03,NV,0.79,0.21
2020/09/04,NV,0.81,0.19
2020/09/05,NV,0.82,0.18
2020/09/06,NV,0.82,0.19
2020/09/07,NV,0.81,0.2
2020/09/08,NV,0.79,0.22
2020/09/09,NV,0.79,0.22
2020/09/10,NV,0.79,0.23
2020/09/11,NV,0.77,0.23
2020/09/12,NV,0.76,0.27
2020/09/13,NV,0.74,0.26
2020/09/14,NV,0.75,0.26
2020/09/15,NV,0.76,0.25
2020/09/16,NV,0.76,0.26
2020/09/17,NV,0.75,0.25
2020/09/18,NV,0.77,0.25
2020/09/19,NV,0.76,0.25
2020/09/20,NV,0.75,0.25
2020/09/21,NV,0.77,0.26
2020/09/22,NV,0.76,0.26
2020/09/23,NV,0.76,0.27
2020/09/24,NV,0.77,0.24
2020/09/25,NV,0.75,0.25
2020/09/26,NV,0.76,0.25
2020/09/27,NV,0.76,0.26
2020/09/28,NV,0.77,0.25
2020/09/29,NV,0.77,0.24
2020/09/30,NV,0.77,0.22
2020/10/01,NV,0.79,0.23
2020/10/02,NV,0.8,0.23
2020/10/03,NV,0.79,0.21
2020/10/04,NV,0.79,0.24
2020/10/05,NV,0.79,0.22
2020/10/06,NV,0.79,0.21
2020/10/07,NV,0.81,0.21
2020/10/08,NV,0.82,0.2
2020/10/09,NV,0.81,0.2
2020/10/10,NV,0.8,0.23
2020/10/11,NV,0.8,0.22
2020/10/12,NV,0.79,0.24
2020/10/13,NV,0.78,0.24
2020/10/14,NV,0.75,0.27
2020/10/15,NV,0.77,0.25
2020/10/16,NV,0.76,0.25
2020/10/17,NV,0.76,0.26
2020/10/18,NV,0.74,0.28
2020/10/19,NV,0.74,0.27
2020/10/20,NV,0.75,0.28
2020/10/21,NV,0.77,0.26
2020/10/22,NV,0.76,0.26
2020/10/23,NV,0.76,0.25
2020/10/24,NV,0.75,0.27
2020/10/25,NV,0.76,0.25
2020/10/26,NV,0.78,0.25
2020/10/27,NV,0.75,0.27
2020/10/28,NV,0.76,0.26
2020/10/29,NV,0.78,0.25
2020/10/30,NV,0.77,0.25
2020/10/31,NV,0.74,0.28
2020/08/03,NY,0.95,0.05
2020/08/04,NY,0.95,0.05
2020/08/05,NY,0.96,0.05
2020/08/06,NY,0.94,0.06
2020/08/07,NY,0.94,0.06
2020/08/08,NY,0.95,0.07
2020/08/09,NY,0.95,0.06
2020/08/10,NY,0.94,0.06
2020/08/11,NY,0.94,0.06
2020/08/12,NY,0.94,0.07
2020/08/13,NY,0.95,0.06
2020/08/14,NY,0.94,0.08
2020/08/15,NY,0.94,0.08
2020/08/16,NY,0.94,0.07
2020/08/17,NY,0.93,0.08
2020/08/18,NY,0.93,0.07
2020/08/19,NY,0.95,0.07
2020/08/20,NY,0.95,0.06
2020/08/21,NY,0.95,0.06
2020/08/22,NY,0.95,0.06
2020/08/23,NY,0.94,0.06
2020/08/24,NY,0.94,0.06
2020/08/25,NY,0.94,0.06
2020/08/26,NY,0.95,0.06
2020/08/27,NY,0.93,0.07
2020/08/28,NY,0.92,0.08
2020/08/29,NY,0.93,0.07
2020/08/30,NY,0.93,0.08
2020/08/31,NY,0.93,0.08
2020/09/01,NY,0.94,0.08
2020/09/02,NY,0.94,0.08
2020/09/03,NY,0.94,0.07
2020/09/04,NY,0.94,0.07
2020/09/05,NY,0.94,0.07
2020/09/06,NY,0.94,0.08
2020/09/07,NY,0.92,0.08
2020/09/08,NY,0.93,0.07
2020/09/09,NY,0.93,0.07
2020/09/10,NY,0.94,0.07
2020/09/11,NY,0.94,0.07
2020/09/12,NY,0.93,0.08
2020/09/13,NY,0.93,0.07
2020/09/14,NY,0.94,0.07
2020/09/15,NY,0.93,0.07
2020/09/16,NY,0.94,0.07
2020/09/17,NY,0.94,0.08
2020/09/18,NY,0.94,0.08
2020/09/19,NY,0.94,0.07
2020/09/20,NY,0.94,0.08
2020/09/21,NY,0.94,0.08
2020/09/22,NY,0.94,0.07
2020/09/23,NY,0.94,0.08
2020/09/24,NY,0.94,0.08
2020/09/25,NY,0.94,0.08
2020/09/26,NY,0.93,0.08
2020/09/27,NY,0.94,0.08
2020/09/28,NY,0.93,0.07
2020/09/29,NY,0.94,0.07
2020/09/30,NY,0.94,0.07
2020/10/01,NY,0.94,0.07
2020/10/02,NY,0.94,0.07
2020/10/03,NY,0.94,0.07
2020/10/04,NY,0.93,0.07
2020/10/05,NY,0.94,0.08
2020/10/06,NY,0.95,0.08
2020/10/07,NY,0.95,0.07
2020/10/08,NY,0.95,0.07
2020/10/09,NY,0.94,0.07
2020/10/10,NY,0.94,0.07
2020/10/11,NY,0.94,0.08
2020/10/12,NY,0.94,0.07
2020/10/13,NY,0.93,0.08
2020/10/14,NY,0.94,0.08
2020/10/15,NY,0.94,0.08
2020/10/16,NY,0.93,0.08
2020/10/17,NY,0.93,0.08
2020/10/18,NY,0.92,0.09
2020/10/19,NY,0.92,0.08
2020/10/20,NY,0.93,0.08
2020/10/21,NY,0.93,0.09
2020/10/22,NY,0.94,0.08
2020/10/23,NY,0.94,0.08
2020/10/24,NY,0.93,0.07
2020/10/25,NY,0.93,0.08
2020/10/26,NY,0.92,0.09
2020/10/27,NY,0.92,0.09
2020/10/28,NY,0.94,0.08
2020/10/29,NY,0.94,0.08
2020/10/30,NY,0.95,0.06
2020/10/31,NY,0.94,0.08
2020/08/03,OH,0.42,0.61
2020/08/04,OH,0.41,0.62
2020/08/05,OH,0.39,0.62
2020/08/06,OH,0.4,0.6
2020/08/07,OH,0.39,0.64
2020/08/08,OH,0.39,0.64
2020/08/09,OH,0.38,0.63
2020/08/10,OH,0.38,0.64
2020/08/11,OH,0.4,0.63
2020/08/12,OH,0.4,0.62
2020/08/13,OH,0.4,0.62
2020/08/14,OH,0.4,0.63
2020/08/15,OH,0.4,0.64
2020/08/16,OH,0.4,0.64
2020/08/17,OH,0.38,0.65
2020/08/18,OH,0.38,0.65
2020/08/19,OH,0.38,0.64
2020/08/20,OH,0.39,0.62
2020/08/21,OH,0.39,0.63
2020/08/22,OH,0.39,0.63
2020/08/23,OH,0.39,0.62
2020/08/24,OH,0.37,0.63
2020/08/25,OH,0.38,0.63
2020/08/26,OH,0.37,0.64
2020/08/27,OH,0.37,0.65
2020/08/28,OH,0.36,0.67
2020/08/29,OH,0.33,0.66
2020/08/30,OH,0.33,0.68
2020/08/31,OH,0.33,0.67
2020/09/01,OH,0.33,0.69
2020/09/02,OH,0.33,0.67
2020/09/03,OH,0.33,0.68
2020/09/04,OH,0.36,0.67
2020/09/05,OH,0.36,0.67
2020/09/06,OH,0.37,0.66
2020/09/07,OH,0.36,0.66
2020/09/08,OH,0.36,0.64
2020/09/09,OH,0.37,0.64
2020/09/10,OH,0.38,0.64
2020/09/11,OH,0.38,0.64
2020/09/12,OH,0.37,0.63
2020/09/13,OH,0.37,0.64
2020/09/14,OH,0.36,0.64
2020/09/15,OH,0.36,0.65
2020/09/16,OH,0.37,0.65
2020/09/17,OH,0.36,0.65
2020/09/18,OH,0.36,0.67
2020/09/19,OH,0.35,0.67
2020/09/20,OH,0.34,0.68
2020/09/21,OH,0.33,0.68
2020/09/22,OH,0.34,0.68
2020/09/23,OH,0.35,0.68
2020/09/24,OH,0.4,0.62
2020/09/25,OH,0.39,0.63
2020/09/26,OH,0.38,0.62
2020/09/27,OH,0.4,0.61
2020/09/28,OH,0.4,0.6
2020/09/29,OH,0.41,0.58
2020/09/30,OH,0.46,0.55
2020/10/01,OH,0.47,0.55
2020/10/02,OH,0.49,0.55
2020/10/03,OH,0.49,0.56
2020/10/04,OH,0.47,0.56
2020/10/05,OH,0.45,0.57
2020/10/06,OH,0.47,0.55
2020/10/07,OH,0.48,0.54
2020/10/08,OH,0.46,0.56
2020/10/09,OH,0.45,0.57
2020/10/10,OH,0.44,0.6
2020/10/11,OH,0.44,0.6
2020/10/12,OH,0.42,0.6
2020/10/13,OH,0.4,0.62
2020/10/14,OH,0.41,0.6
2020/10/15,OH,0.4,0.61
2020/10/16,OH,0.37,0.64
2020/10/17,OH,0.37,0.66
2020/10/18,OH,0.35,0.66
2020/10/19,OH,0.37,0.66
2020/10/20,OH,0.36,0.66
2020/10/21,OH,0.36,0.67
2020/10/22,OH,0.33,0.69
2020/10/23,OH,0.3,0.72
2020/10/24,OH,0.28,0.73
2020/10/25,OH,0.28,0.71
2020/10/26,OH,0.31,0.71
2020/10/27,OH,0.3,0.73
2020/10/28,OH,0.3,0.72
2020/10/29,OH,0.33,0.67
2020/10/30,OH,0.31,0.71
2020/10/31,OH,0.27,0.74
2020/08/03,OK,0.06,0.95
2020/08/04,OK,0.06,0.95
2020/08/05,OK,0.05,0.95
2020/08/06,OK,0.05,0.93
2020/08/07,OK,0.05,0.93
2020/08/08,OK,0.05,0.93
2020/08/09,OK,0.05,0.93
2020/08/10,OK,0.05,0.93
2020/08/11,OK,0.05,0.95
2020/08/12,OK,0.06,0.95
2020/08/13,OK,0.06,0.95
2020/08/14,OK,0.05,0.95
2020/08/15,OK,0.05,0.95
2020/08/16,OK,0.05,0.95
2020/08/17,OK,0.06,0.94
2020/08/18,OK,0.06,0.94
2020/08/19,OK,0.05,0.95
2020/08/20,OK,0.05,0.96
2020/08/21,OK,0.05,0.96
2020/08/22,OK,0.05,0.96
2020/08/23,OK,0.05,0.96
2020/08/24,OK,0.04,0.96
2020/08/25,OK,0.04,0.95
2020/08/26,OK,0.04,0.96
2020/08/27,OK,0.04,0.96
2020/08/28,OK,0.04,0.96
2020/08/29,OK,0.04,0.95
2020/08/30,OK,0.04,0.96
2020/08/31,OK,0.04,0.96
2020/09/01,OK,0.04,0.95
2020/09/02,OK,0.04,0.95
2020/09/03,OK,0.04,0.95
2020/09/04,OK,0.04,0.95
2020/09/05,OK,0.04,0.96
2020/09/06,OK,0.04,0.96
2020/09/07,OK,0.04,0.96
2020/09/08,OK,0.04,0.96
2020/09/09,OK,0.04,0.96
2020/09/10,OK,0.04,0.96
2020/09/11,OK,0.04,0.95
2020/09/12,OK,0.04,0.96
2020/09/13,OK,0.04,0.96
2020/09/14,OK,0.04,0.96
2020/09/15,OK,0.04,0.96
2020/09/16,OK,0.04,0.96
2020/09/17,OK,0.04,0.95
2020/09/18,OK,0.04,0.95
2020/09/19,OK,0.04,0.95
2020/09/20,OK,0.04,0.96
2020/09/21,OK,0.04,0.96
2020/09/22,OK,0.04,0.96
2020/09/23,OK,0.05,0.96
2020/09/24,OK,0.05,0.96
2020/09/25,OK,0.05,0.96
2020/09/26,OK,0.05,0.96
2020/09/27,OK,0.05,0.96
2020/09/28,OK,0.04,0.95
2020/09/29,OK,0.05,0.96
2020/09/30,OK,0.05,0.96
2020/10/01,OK,0.04,0.95
2020/10/02,OK,0.05,0.96
2020/10/03,OK,0.05,0.95
2020/10/04,OK,0.05,0.95
2020/10/05,OK,0.04,0.96
2020/10/06,OK,0.04,0.96
2020/10/07,OK,0.04,0.96
2020/10/08,OK,0.04,0.96
2020/10/09,OK,0.04,0.96
2020/10/10,OK,0.04,0.96
2020/10/11,OK,0.04,0.95
2020/10/12,OK,0.03,0.96
2020/10/13,OK,0.03,0.97
2020/10/14,OK,0.03,0.97
2020/10/15,OK,0.03,0.97
2020/10/16,OK,0.04,0.95
2020/10/17,OK,0.04,0.95
2020/10/18,OK,0.03,0.97
2020/10/19,OK,0.03,0.96
2020/10/20,OK,0.03,0.96
2020/10/21,OK,0.03,0.97
2020/10/22,OK,0.04,0.95
2020/10/23,OK,0.04,0.96
2020/10/24,OK,0.03,0.97
2020/10/25,OK,0.03,0.97
2020/10/26,OK,0.04,0.96
2020/10/27,OK,0.03,0.97
2020/10/28,OK,0.02,0.98
2020/10/29,OK,0.03,0.97
2020/10/30,OK,0.02,0.99
2020/10/31,OK,0.02,0.99
2020/08/03,OR,0.93,0.08
2020/08/04,OR,0.93,0.07
2020/08/05,OR,0.93,0.07
2020/08/06,OR,0.93,0.07
2020/08/07,OR,0.93,0.07
2020/08/08,OR,0.94,0.07
2020/08/09,OR,0.94,0.07
2020/08/10,OR,0.93,0.07
2020/08/11,OR,0.93,0.07
2020/08/12,OR,0.93,0.08
2020/08/13,OR,0.92,0.1
2020/08/14,OR,0.93,0.08
2020/08/15,OR,0.93,0.08
2020/08/16,OR,0.9,0.1
2020/08/17,OR,0.93,0.1
2020/08/18,OR,0.92,0.11
2020/08/19,OR,0.92,0.08
2020/08/20,OR,0.93,0.07
2020/08/21,OR,0.93,0.07
2020/08/22,OR,0.93,0.07
2020/08/23,OR,0.93,0.07
2020/08/24,OR,0.94,0.08
2020/08/25,OR,0.93,0.07
2020/08/26,OR,0.94,0.07
2020/08/27,OR,0.94,0.08
2020/08/28,OR,0.92,0.08
2020/08/29,OR,0.91,0.09
2020/08/30,OR,0.9,0.09
2020/08/31,OR,0.91,0.09
2020/09/01,OR,0.91,0.1
2020/09/02,OR,0.92,0.09
2020/09/03,OR,0.92,0.08
2020/09/04,OR,0.91,0.1
2020/09/05,OR,0.92,0.1
2020/09/06,OR,0.92,0.09
2020/09/07,OR,0.92,0.08
2020/09/08,OR,0.92,0.09
2020/09/09,OR,0.92,0.09
2020/09/10,OR,0.92,0.09
2020/09/11,OR,0.92,0.08
2020/09/12,OR,0.91,0.09
2020/09/13,OR,0.92,0.09
2020/09/14,OR,0.92,0.09
