date,party,win_prob,state
2020-07-10,democratic,0.124,Alaska
2020-07-10,republican,0.8759999999999999,Alaska
2020-07-11,democratic,0.12300000000000001,Alaska
2020-07-11,republican,0.877,Alaska
2020-07-12,democratic,0.11900000000000001,Alaska
2020-07-12,republican,0.8809999999999999,Alaska
2020-07-13,democratic,0.12300000000000001,Alaska
2020-07-13,republican,0.877,Alaska
2020-07-14,democratic,0.139,Alaska
2020-07-14,republican,0.861,Alaska
2020-07-15,democratic,0.135,Alaska
2020-07-15,republican,0.865,Alaska
2020-07-16,democratic,0.145,Alaska
2020-07-16,republican,0.855,Alaska
2020-07-17,democratic,0.146,Alaska
2020-07-17,republican,0.8540000000000001,Alaska
2020-07-18,democratic,0.147,Alaska
2020-07-18,republican,0.853,Alaska
2020-07-19,democratic,0.146,Alaska
2020-07-19,republican,0.8540000000000001,Alaska
2020-07-20,democratic,0.14300000000000002,Alaska
2020-07-20,republican,0.857,Alaska
2020-07-21,democratic,0.14,Alaska
2020-07-21,republican,0.86,Alaska
2020-07-22,democratic,0.132,Alaska
2020-07-22,republican,0.868,Alaska
2020-07-23,democratic,0.136,Alaska
2020-07-23,republican,0.8640000000000001,Alaska
2020-07-24,democratic,0.129,Alaska
2020-07-24,republican,0.871,Alaska
2020-07-25,democratic,0.124,Alaska
2020-07-25,republican,0.8759999999999999,Alaska
2020-07-26,democratic,0.127,Alaska
2020-07-26,republican,0.873,Alaska
2020-07-27,democratic,0.12,Alaska
2020-07-27,republican,0.88,Alaska
2020-07-28,democratic,0.107,Alaska
2020-07-28,republican,0.893,Alaska
2020-07-29,democratic,0.107,Alaska
2020-07-29,republican,0.893,Alaska
2020-07-30,democratic,0.10800000000000001,Alaska
2020-07-30,republican,0.8909999999999999,Alaska
2020-07-31,democratic,0.106,Alaska
2020-07-31,republican,0.894,Alaska
2020-08-01,democratic,0.10300000000000001,Alaska
2020-08-01,republican,0.897,Alaska
2020-08-02,democratic,0.11,Alaska
2020-08-02,republican,0.89,Alaska
2020-08-03,democratic,0.107,Alaska
2020-08-03,republican,0.893,Alaska
2020-08-04,democratic,0.094,Alaska
2020-08-04,republican,0.9059999999999999,Alaska
2020-08-05,democratic,0.095,Alaska
2020-08-05,republican,0.905,Alaska
2020-08-06,democratic,0.111,Alaska
2020-08-06,republican,0.889,Alaska
2020-08-07,democratic,0.109,Alaska
2020-08-07,republican,0.8909999999999999,Alaska
2020-08-08,democratic,0.113,Alaska
2020-08-08,republican,0.887,Alaska
2020-08-09,democratic,0.107,Alaska
2020-08-09,republican,0.893,Alaska
2020-08-10,democratic,0.1,Alaska
2020-08-10,republican,0.9,Alaska
2020-08-11,democratic,0.094,Alaska
2020-08-11,republican,0.9059999999999999,Alaska
2020-08-12,democratic,0.096,Alaska
2020-08-12,republican,0.904,Alaska
2020-08-13,democratic,0.095,Alaska
2020-08-13,republican,0.905,Alaska
2020-08-14,democratic,0.094,Alaska
2020-08-14,republican,0.9059999999999999,Alaska
2020-08-15,democratic,0.091,Alaska
2020-08-15,republican,0.909,Alaska
2020-08-16,democratic,0.087,Alaska
2020-08-16,republican,0.9129999999999999,Alaska
2020-08-17,democratic,0.079,Alaska
2020-08-17,republican,0.9209999999999999,Alaska
2020-08-18,democratic,0.077,Alaska
2020-08-18,republican,0.9229999999999999,Alaska
2020-08-19,democratic,0.08199999999999999,Alaska
2020-08-19,republican,0.9179999999999999,Alaska
2020-08-20,democratic,0.076,Alaska
2020-08-20,republican,0.924,Alaska
2020-08-21,democratic,0.081,Alaska
2020-08-21,republican,0.919,Alaska
2020-08-22,democratic,0.084,Alaska
2020-08-22,republican,0.9159999999999999,Alaska
2020-08-23,democratic,0.086,Alaska
2020-08-23,republican,0.914,Alaska
2020-08-24,democratic,0.094,Alaska
2020-08-24,republican,0.9059999999999999,Alaska
2020-08-25,democratic,0.091,Alaska
2020-08-25,republican,0.909,Alaska
2020-08-26,democratic,0.09,Alaska
2020-08-26,republican,0.91,Alaska
2020-08-27,democratic,0.083,Alaska
2020-08-27,republican,0.917,Alaska
2020-08-28,democratic,0.085,Alaska
2020-08-28,republican,0.915,Alaska
2020-08-29,democratic,0.073,Alaska
2020-08-29,republican,0.927,Alaska
2020-08-30,democratic,0.071,Alaska
2020-08-30,republican,0.929,Alaska
2020-08-31,democratic,0.077,Alaska
2020-08-31,republican,0.9229999999999999,Alaska
2020-09-01,democratic,0.076,Alaska
2020-09-01,republican,0.924,Alaska
2020-09-02,democratic,0.085,Alaska
2020-09-02,republican,0.915,Alaska
2020-09-03,democratic,0.086,Alaska
2020-09-03,republican,0.914,Alaska
2020-09-04,democratic,0.084,Alaska
2020-09-04,republican,0.9159999999999999,Alaska
2020-09-05,democratic,0.08900000000000001,Alaska
2020-09-05,republican,0.9109999999999999,Alaska
2020-09-06,democratic,0.085,Alaska
2020-09-06,republican,0.915,Alaska
2020-09-07,democratic,0.106,Alaska
2020-09-07,republican,0.894,Alaska
2020-09-08,democratic,0.10800000000000001,Alaska
2020-09-08,republican,0.892,Alaska
2020-09-09,democratic,0.102,Alaska
2020-09-09,republican,0.898,Alaska
2020-09-10,democratic,0.092,Alaska
2020-09-10,republican,0.9079999999999999,Alaska
2020-09-11,democratic,0.073,Alaska
2020-09-11,republican,0.927,Alaska
2020-09-12,democratic,0.07,Alaska
2020-09-12,republican,0.93,Alaska
2020-09-13,democratic,0.073,Alaska
2020-09-13,republican,0.927,Alaska
2020-09-14,democratic,0.073,Alaska
2020-09-14,republican,0.927,Alaska
2020-09-15,democratic,0.073,Alaska
2020-09-15,republican,0.927,Alaska
2020-09-16,democratic,0.08,Alaska
2020-09-16,republican,0.92,Alaska
2020-09-17,democratic,0.079,Alaska
2020-09-17,republican,0.9209999999999999,Alaska
2020-09-18,democratic,0.084,Alaska
2020-09-18,republican,0.9159999999999999,Alaska
2020-09-19,democratic,0.08,Alaska
2020-09-19,republican,0.92,Alaska
2020-09-20,democratic,0.083,Alaska
2020-09-20,republican,0.917,Alaska
2020-09-21,democratic,0.075,Alaska
2020-09-21,republican,0.925,Alaska
2020-09-22,democratic,0.07200000000000001,Alaska
2020-09-22,republican,0.9279999999999999,Alaska
2020-09-23,democratic,0.076,Alaska
2020-09-23,republican,0.924,Alaska
2020-09-24,democratic,0.091,Alaska
2020-09-24,republican,0.909,Alaska
2020-09-25,democratic,0.091,Alaska
2020-09-25,republican,0.909,Alaska
2020-09-26,democratic,0.087,Alaska
2020-09-26,republican,0.9129999999999999,Alaska
2020-09-27,democratic,0.086,Alaska
2020-09-27,republican,0.914,Alaska
2020-09-28,democratic,0.08199999999999999,Alaska
2020-09-28,republican,0.9179999999999999,Alaska
2020-09-29,democratic,0.102,Alaska
2020-09-29,republican,0.898,Alaska
2020-09-30,democratic,0.107,Alaska
2020-09-30,republican,0.893,Alaska
2020-10-01,democratic,0.105,Alaska
2020-10-01,republican,0.895,Alaska
2020-03-01,democratic,0.35600000000000004,Arizona
2020-03-01,republican,0.644,Arizona
2020-03-02,democratic,0.353,Arizona
2020-03-02,republican,0.647,Arizona
2020-03-03,democratic,0.36,Arizona
2020-03-03,republican,0.64,Arizona
2020-03-04,democratic,0.35700000000000004,Arizona
2020-03-04,republican,0.643,Arizona
2020-03-05,democratic,0.364,Arizona
2020-03-05,republican,0.636,Arizona
2020-03-06,democratic,0.36700000000000005,Arizona
2020-03-06,republican,0.633,Arizona
2020-03-07,democratic,0.368,Arizona
2020-03-07,republican,0.632,Arizona
2020-03-08,democratic,0.318,Arizona
2020-03-08,republican,0.682,Arizona
2020-03-09,democratic,0.322,Arizona
2020-03-09,republican,0.6779999999999999,Arizona
2020-03-10,democratic,0.32899999999999996,Arizona
2020-03-10,republican,0.6709999999999999,Arizona
2020-03-11,democratic,0.322,Arizona
2020-03-11,republican,0.6779999999999999,Arizona
2020-03-12,democratic,0.29600000000000004,Arizona
2020-03-12,republican,0.7040000000000001,Arizona
2020-03-13,democratic,0.37,Arizona
2020-03-13,republican,0.63,Arizona
2020-03-14,democratic,0.37200000000000005,Arizona
2020-03-14,republican,0.628,Arizona
2020-03-15,democratic,0.374,Arizona
2020-03-15,republican,0.626,Arizona
2020-03-16,democratic,0.365,Arizona
2020-03-16,republican,0.635,Arizona
2020-03-17,democratic,0.373,Arizona
2020-03-17,republican,0.627,Arizona
2020-03-18,democratic,0.382,Arizona
2020-03-18,republican,0.619,Arizona
2020-03-19,democratic,0.374,Arizona
2020-03-19,republican,0.626,Arizona
2020-03-20,democratic,0.363,Arizona
2020-03-20,republican,0.637,Arizona
2020-03-21,democratic,0.369,Arizona
2020-03-21,republican,0.631,Arizona
2020-03-22,democratic,0.358,Arizona
2020-03-22,republican,0.642,Arizona
2020-03-23,democratic,0.36200000000000004,Arizona
2020-03-23,republican,0.638,Arizona
2020-03-24,democratic,0.358,Arizona
2020-03-24,republican,0.642,Arizona
2020-03-25,democratic,0.349,Arizona
2020-03-25,republican,0.6509999999999999,Arizona
2020-03-26,democratic,0.34600000000000003,Arizona
2020-03-26,republican,0.654,Arizona
2020-03-27,democratic,0.35200000000000004,Arizona
2020-03-27,republican,0.648,Arizona
2020-03-28,democratic,0.349,Arizona
2020-03-28,republican,0.6509999999999999,Arizona
2020-03-29,democratic,0.344,Arizona
2020-03-29,republican,0.6559999999999999,Arizona
2020-03-30,democratic,0.35100000000000003,Arizona
2020-03-30,republican,0.649,Arizona
2020-03-31,democratic,0.354,Arizona
2020-03-31,republican,0.6459999999999999,Arizona
2020-04-01,democratic,0.385,Arizona
2020-04-01,republican,0.615,Arizona
2020-04-02,democratic,0.4,Arizona
2020-04-02,republican,0.6,Arizona
2020-04-03,democratic,0.402,Arizona
2020-04-03,republican,0.598,Arizona
2020-04-04,democratic,0.406,Arizona
2020-04-04,republican,0.594,Arizona
2020-04-05,democratic,0.40299999999999997,Arizona
2020-04-05,republican,0.597,Arizona
2020-04-06,democratic,0.42,Arizona
2020-04-06,republican,0.58,Arizona
2020-04-07,democratic,0.424,Arizona
2020-04-07,republican,0.5760000000000001,Arizona
2020-04-08,democratic,0.41700000000000004,Arizona
2020-04-08,republican,0.583,Arizona
2020-04-09,democratic,0.42,Arizona
2020-04-09,republican,0.58,Arizona
2020-04-10,democratic,0.413,Arizona
2020-04-10,republican,0.5870000000000001,Arizona
2020-04-11,democratic,0.419,Arizona
2020-04-11,republican,0.581,Arizona
2020-04-12,democratic,0.42,Arizona
2020-04-12,republican,0.58,Arizona
2020-04-13,democratic,0.44,Arizona
2020-04-13,republican,0.56,Arizona
2020-04-14,democratic,0.457,Arizona
2020-04-14,republican,0.5429999999999999,Arizona
2020-04-15,democratic,0.46799999999999997,Arizona
2020-04-15,republican,0.532,Arizona
2020-04-16,democratic,0.49200000000000005,Arizona
2020-04-16,republican,0.508,Arizona
2020-04-17,democratic,0.498,Arizona
2020-04-17,republican,0.502,Arizona
2020-04-18,democratic,0.49200000000000005,Arizona
2020-04-18,republican,0.508,Arizona
2020-04-19,democratic,0.493,Arizona
2020-04-19,republican,0.507,Arizona
2020-04-20,democratic,0.48700000000000004,Arizona
2020-04-20,republican,0.513,Arizona
2020-04-21,democratic,0.498,Arizona
2020-04-21,republican,0.502,Arizona
2020-04-22,democratic,0.504,Arizona
2020-04-22,republican,0.496,Arizona
2020-04-23,democratic,0.496,Arizona
2020-04-23,republican,0.504,Arizona
2020-04-24,democratic,0.499,Arizona
2020-04-24,republican,0.501,Arizona
2020-04-25,democratic,0.489,Arizona
2020-04-25,republican,0.511,Arizona
2020-04-26,democratic,0.494,Arizona
2020-04-26,republican,0.506,Arizona
2020-04-27,democratic,0.499,Arizona
2020-04-27,republican,0.501,Arizona
2020-04-28,democratic,0.488,Arizona
2020-04-28,republican,0.512,Arizona
2020-04-29,democratic,0.495,Arizona
2020-04-29,republican,0.505,Arizona
2020-04-30,democratic,0.483,Arizona
2020-04-30,republican,0.517,Arizona
2020-05-01,democratic,0.46799999999999997,Arizona
2020-05-01,republican,0.532,Arizona
2020-05-02,democratic,0.503,Arizona
2020-05-02,republican,0.49700000000000005,Arizona
2020-05-03,democratic,0.526,Arizona
2020-05-03,republican,0.474,Arizona
2020-05-04,democratic,0.5479999999999999,Arizona
2020-05-04,republican,0.452,Arizona
2020-05-05,democratic,0.547,Arizona
2020-05-05,republican,0.45299999999999996,Arizona
2020-05-06,democratic,0.525,Arizona
2020-05-06,republican,0.475,Arizona
2020-05-07,democratic,0.514,Arizona
2020-05-07,republican,0.486,Arizona
2020-05-08,democratic,0.513,Arizona
2020-05-08,republican,0.48700000000000004,Arizona
2020-05-09,democratic,0.516,Arizona
2020-05-09,republican,0.484,Arizona
2020-05-10,democratic,0.516,Arizona
2020-05-10,republican,0.484,Arizona
2020-05-11,democratic,0.524,Arizona
2020-05-11,republican,0.47600000000000003,Arizona
2020-05-12,democratic,0.522,Arizona
2020-05-12,republican,0.478,Arizona
2020-05-13,democratic,0.512,Arizona
2020-05-13,republican,0.488,Arizona
2020-05-14,democratic,0.512,Arizona
2020-05-14,republican,0.488,Arizona
2020-05-15,democratic,0.529,Arizona
2020-05-15,republican,0.47100000000000003,Arizona
2020-05-16,democratic,0.542,Arizona
2020-05-16,republican,0.45799999999999996,Arizona
2020-05-17,democratic,0.541,Arizona
2020-05-17,republican,0.45899999999999996,Arizona
2020-05-18,democratic,0.544,Arizona
2020-05-18,republican,0.456,Arizona
2020-05-19,democratic,0.537,Arizona
2020-05-19,republican,0.46299999999999997,Arizona
2020-05-20,democratic,0.532,Arizona
2020-05-20,republican,0.46799999999999997,Arizona
2020-05-21,democratic,0.5539999999999999,Arizona
2020-05-21,republican,0.446,Arizona
2020-05-22,democratic,0.5329999999999999,Arizona
2020-05-22,republican,0.467,Arizona
2020-05-23,democratic,0.537,Arizona
2020-05-23,republican,0.46299999999999997,Arizona
2020-05-24,democratic,0.541,Arizona
2020-05-24,republican,0.45899999999999996,Arizona
2020-05-25,democratic,0.534,Arizona
2020-05-25,republican,0.466,Arizona
2020-05-26,democratic,0.5429999999999999,Arizona
2020-05-26,republican,0.457,Arizona
2020-05-27,democratic,0.5329999999999999,Arizona
2020-05-27,republican,0.467,Arizona
2020-05-28,democratic,0.529,Arizona
2020-05-28,republican,0.47100000000000003,Arizona
2020-05-29,democratic,0.53,Arizona
2020-05-29,republican,0.47,Arizona
2020-05-30,democratic,0.53,Arizona
2020-05-30,republican,0.47,Arizona
2020-05-31,democratic,0.536,Arizona
2020-05-31,republican,0.46399999999999997,Arizona
2020-06-01,democratic,0.568,Arizona
2020-06-01,republican,0.43200000000000005,Arizona
2020-06-02,democratic,0.561,Arizona
2020-06-02,republican,0.439,Arizona
2020-06-03,democratic,0.5529999999999999,Arizona
2020-06-03,republican,0.447,Arizona
2020-06-04,democratic,0.544,Arizona
2020-06-04,republican,0.456,Arizona
2020-06-05,democratic,0.545,Arizona
2020-06-05,republican,0.455,Arizona
2020-06-06,democratic,0.5429999999999999,Arizona
2020-06-06,republican,0.457,Arizona
2020-06-07,democratic,0.56,Arizona
2020-06-07,republican,0.44,Arizona
2020-06-08,democratic,0.5670000000000001,Arizona
2020-06-08,republican,0.433,Arizona
2020-06-09,democratic,0.585,Arizona
2020-06-09,republican,0.415,Arizona
2020-06-10,democratic,0.588,Arizona
2020-06-10,republican,0.41200000000000003,Arizona
2020-06-11,democratic,0.603,Arizona
2020-06-11,republican,0.397,Arizona
2020-06-12,democratic,0.606,Arizona
2020-06-12,republican,0.39399999999999996,Arizona
2020-06-13,democratic,0.604,Arizona
2020-06-13,republican,0.396,Arizona
2020-06-14,democratic,0.609,Arizona
2020-06-14,republican,0.391,Arizona
2020-06-15,democratic,0.621,Arizona
2020-06-15,republican,0.379,Arizona
2020-06-16,democratic,0.628,Arizona
2020-06-16,republican,0.37200000000000005,Arizona
2020-06-17,democratic,0.63,Arizona
2020-06-17,republican,0.37,Arizona
2020-06-18,democratic,0.626,Arizona
2020-06-18,republican,0.374,Arizona
2020-06-19,democratic,0.62,Arizona
2020-06-19,republican,0.38,Arizona
2020-06-20,democratic,0.628,Arizona
2020-06-20,republican,0.37200000000000005,Arizona
2020-06-21,democratic,0.631,Arizona
2020-06-21,republican,0.369,Arizona
2020-06-22,democratic,0.62,Arizona
2020-06-22,republican,0.38,Arizona
2020-06-23,democratic,0.614,Arizona
2020-06-23,republican,0.386,Arizona
2020-06-24,democratic,0.624,Arizona
2020-06-24,republican,0.376,Arizona
2020-06-25,democratic,0.618,Arizona
2020-06-25,republican,0.382,Arizona
2020-06-26,democratic,0.612,Arizona
2020-06-26,republican,0.38799999999999996,Arizona
2020-06-27,democratic,0.614,Arizona
2020-06-27,republican,0.386,Arizona
2020-06-28,democratic,0.601,Arizona
2020-06-28,republican,0.39899999999999997,Arizona
2020-06-29,democratic,0.607,Arizona
2020-06-29,republican,0.39299999999999996,Arizona
2020-06-30,democratic,0.607,Arizona
2020-06-30,republican,0.39299999999999996,Arizona
2020-07-01,democratic,0.618,Arizona
2020-07-01,republican,0.382,Arizona
2020-07-02,democratic,0.608,Arizona
2020-07-02,republican,0.392,Arizona
2020-07-03,democratic,0.596,Arizona
2020-07-03,republican,0.40399999999999997,Arizona
2020-07-04,democratic,0.59,Arizona
2020-07-04,republican,0.41,Arizona
2020-07-05,democratic,0.593,Arizona
2020-07-05,republican,0.40700000000000003,Arizona
2020-07-06,democratic,0.589,Arizona
2020-07-06,republican,0.41100000000000003,Arizona
2020-07-07,democratic,0.5870000000000001,Arizona
2020-07-07,republican,0.413,Arizona
2020-07-08,democratic,0.58,Arizona
2020-07-08,republican,0.42,Arizona
2020-07-09,democratic,0.58,Arizona
2020-07-09,republican,0.42,Arizona
2020-07-10,democratic,0.606,Arizona
2020-07-10,republican,0.39399999999999996,Arizona
2020-07-11,democratic,0.608,Arizona
2020-07-11,republican,0.392,Arizona
2020-07-12,democratic,0.579,Arizona
2020-07-12,republican,0.42100000000000004,Arizona
2020-07-13,democratic,0.57,Arizona
2020-07-13,republican,0.43,Arizona
2020-07-14,democratic,0.5870000000000001,Arizona
2020-07-14,republican,0.413,Arizona
2020-07-15,democratic,0.624,Arizona
2020-07-15,republican,0.376,Arizona
2020-07-16,democratic,0.618,Arizona
2020-07-16,republican,0.382,Arizona
2020-07-17,democratic,0.623,Arizona
2020-07-17,republican,0.377,Arizona
2020-07-18,democratic,0.616,Arizona
2020-07-18,republican,0.384,Arizona
2020-07-19,democratic,0.609,Arizona
2020-07-19,republican,0.391,Arizona
2020-07-20,democratic,0.616,Arizona
2020-07-20,republican,0.384,Arizona
2020-07-21,democratic,0.617,Arizona
2020-07-21,republican,0.38299999999999995,Arizona
2020-07-22,democratic,0.594,Arizona
2020-07-22,republican,0.406,Arizona
2020-07-23,democratic,0.606,Arizona
2020-07-23,republican,0.39399999999999996,Arizona
2020-07-24,democratic,0.599,Arizona
2020-07-24,republican,0.401,Arizona
2020-07-25,democratic,0.591,Arizona
2020-07-25,republican,0.409,Arizona
2020-07-26,democratic,0.569,Arizona
2020-07-26,republican,0.431,Arizona
2020-07-27,democratic,0.57,Arizona
2020-07-27,republican,0.43,Arizona
2020-07-28,democratic,0.607,Arizona
2020-07-28,republican,0.39299999999999996,Arizona
2020-07-29,democratic,0.613,Arizona
2020-07-29,republican,0.387,Arizona
2020-07-30,democratic,0.62,Arizona
2020-07-30,republican,0.38,Arizona
2020-07-31,democratic,0.63,Arizona
2020-07-31,republican,0.37,Arizona
2020-08-01,democratic,0.623,Arizona
2020-08-01,republican,0.377,Arizona
2020-08-02,democratic,0.628,Arizona
2020-08-02,republican,0.37200000000000005,Arizona
2020-08-03,democratic,0.616,Arizona
2020-08-03,republican,0.384,Arizona
2020-08-04,democratic,0.62,Arizona
2020-08-04,republican,0.38,Arizona
2020-08-05,democratic,0.625,Arizona
2020-08-05,republican,0.375,Arizona
2020-08-06,democratic,0.622,Arizona
2020-08-06,republican,0.37799999999999995,Arizona
2020-08-07,democratic,0.617,Arizona
2020-08-07,republican,0.38299999999999995,Arizona
2020-08-08,democratic,0.618,Arizona
2020-08-08,republican,0.382,Arizona
2020-08-09,democratic,0.61,Arizona
2020-08-09,republican,0.39,Arizona
2020-08-10,democratic,0.579,Arizona
2020-08-10,republican,0.42100000000000004,Arizona
2020-08-11,democratic,0.573,Arizona
2020-08-11,republican,0.42700000000000005,Arizona
2020-08-12,democratic,0.5920000000000001,Arizona
2020-08-12,republican,0.408,Arizona
2020-08-13,democratic,0.574,Arizona
2020-08-13,republican,0.426,Arizona
2020-08-14,democratic,0.591,Arizona
